country,LAU_ID,NUTS_ID_3,NUTS_ID_region
france,FR50428,FRD12,FRD
france,FR50429,FRD12,FRD
france,FR50430,FRD12,FRD
france,FR50431,FRD12,FRD
france,FR50433,FRD12,FRD
france,FR50435,FRD12,FRD
cyprus,CY4213,CY000,CY0
france,FR50436,FRD12,FRD
france,FR50437,FRD12,FRD
france,FR50438,FRD12,FRD
france,FR50442,FRD12,FRD
france,FR50443,FRD12,FRD
france,FR50444,FRD12,FRD
france,FR50445,FRD12,FRD
france,FR50446,FRD12,FRD
france,FR33372,FRI12,FRI
switzerland,CHCH6281,CH012,CH0
france,FR33373,FRI12,FRI
france,FR33374,FRI12,FRI
france,FR33375,FRI12,FRI
france,FR33376,FRI12,FRI
france,FR33377,FRI12,FRI
france,FR33378,FRI12,FRI
france,FR33379,FRI12,FRI
france,FR33380,FRI12,FRI
france,FR33381,FRI12,FRI
france,FR33382,FRI12,FRI
switzerland,CHCH6282,CH012,CH0
france,FR33383,FRI12,FRI
france,FR33384,FRI12,FRI
france,FR33385,FRI12,FRI
france,FR33386,FRI12,FRI
france,FR33387,FRI12,FRI
france,FR33388,FRI12,FRI
france,FR33389,FRI12,FRI
france,FR33390,FRI12,FRI
france,FR33391,FRI12,FRI
france,FR33392,FRI12,FRI
switzerland,CHCH6283,CH012,CH0
france,FR33393,FRI12,FRI
france,FR33394,FRI12,FRI
france,FR33395,FRI12,FRI
france,FR33396,FRI12,FRI
france,FR33397,FRI12,FRI
france,FR33398,FRI12,FRI
france,FR33399,FRI12,FRI
france,FR33400,FRI12,FRI
france,FR33401,FRI12,FRI
france,FR33402,FRI12,FRI
switzerland,CHCH6285,CH012,CH0
france,FR33403,FRI12,FRI
france,FR33404,FRI12,FRI
france,FR33405,FRI12,FRI
france,FR33406,FRI12,FRI
france,FR33407,FRI12,FRI
france,FR33408,FRI12,FRI
france,FR33409,FRI12,FRI
france,FR33411,FRI12,FRI
france,FR33412,FRI12,FRI
france,FR33413,FRI12,FRI
switzerland,CHCH6286,CH012,CH0
france,FR33414,FRI12,FRI
france,FR33415,FRI12,FRI
france,FR33416,FRI12,FRI
france,FR33417,FRI12,FRI
france,FR33418,FRI12,FRI
france,FR33419,FRI12,FRI
france,FR33420,FRI12,FRI
france,FR33421,FRI12,FRI
france,FR33422,FRI12,FRI
france,FR33423,FRI12,FRI
switzerland,CHCH6287,CH012,CH0
france,FR33424,FRI12,FRI
france,FR33425,FRI12,FRI
france,FR33426,FRI12,FRI
france,FR33427,FRI12,FRI
france,FR33428,FRI12,FRI
france,FR33429,FRI12,FRI
france,FR33431,FRI12,FRI
france,FR33432,FRI12,FRI
france,FR33433,FRI12,FRI
france,FR33434,FRI12,FRI
switzerland,CHCH6288,CH012,CH0
france,FR33435,FRI12,FRI
france,FR33436,FRI12,FRI
france,FR33437,FRI12,FRI
france,FR33438,FRI12,FRI
france,FR33439,FRI12,FRI
france,FR33440,FRI12,FRI
france,FR33441,FRI12,FRI
france,FR33442,FRI12,FRI
france,FR33443,FRI12,FRI
france,FR33444,FRI12,FRI
switzerland,CHCH6289,CH012,CH0
france,FR33445,FRI12,FRI
france,FR33446,FRI12,FRI
france,FR33447,FRI12,FRI
france,FR33448,FRI12,FRI
france,FR33449,FRI12,FRI
france,FR33450,FRI12,FRI
france,FR33451,FRI12,FRI
france,FR33452,FRI12,FRI
france,FR33453,FRI12,FRI
france,FR33454,FRI12,FRI
switzerland,CHCH6290,CH012,CH0
france,FR33456,FRI12,FRI
france,FR33457,FRI12,FRI
france,FR33458,FRI12,FRI
france,FR33459,FRI12,FRI
france,FR33460,FRI12,FRI
france,FR33461,FRI12,FRI
france,FR33462,FRI12,FRI
france,FR33463,FRI12,FRI
france,FR33464,FRI12,FRI
france,FR33465,FRI12,FRI
switzerland,CHCH6291,CH012,CH0
france,FR33466,FRI12,FRI
france,FR33467,FRI12,FRI
france,FR38283,FRK24,FRK
france,FR38284,FRK24,FRK
france,FR38285,FRK24,FRK
france,FR38286,FRK24,FRK
france,FR38287,FRK24,FRK
france,FR38288,FRK24,FRK
switzerland,CHCH9176,CH061,CH0
france,FR38289,FRK24,FRK
france,FR38290,FRK24,FRK
france,FR38291,FRK24,FRK
france,FR38292,FRK24,FRK
france,FR38293,FRK24,FRK
france,FR38294,FRK24,FRK
france,FR38295,FRK24,FRK
france,FR38296,FRK24,FRK
france,FR38297,FRK24,FRK
france,FR38298,FRK24,FRK
switzerland,CHCH9177,CH063,CH0
france,FR38299,FRK24,FRK
france,FR38300,FRK24,FRK
france,FR38301,FRK24,FRK
france,FR38302,FRK24,FRK
france,FR38303,FRK24,FRK
france,FR38304,FRK24,FRK
france,FR38306,FRK24,FRK
france,FR38307,FRK24,FRK
france,FR38308,FRK24,FRK
france,FR38309,FRK24,FRK
switzerland,CHCH9178,CH066,CH0
france,FR38310,FRK24,FRK
france,FR38311,FRK24,FRK
france,FR38313,FRK24,FRK
france,FR38314,FRK24,FRK
france,FR38315,FRK24,FRK
france,FR38316,FRK24,FRK
france,FR38317,FRK24,FRK
france,FR38318,FRK24,FRK
france,FR38319,FRK24,FRK
france,FR38320,FRK24,FRK
switzerland,CHCH9180,CH061,CH0
france,FR38321,FRK24,FRK
france,FR38322,FRK24,FRK
france,FR38323,FRK24,FRK
france,FR38324,FRK24,FRK
france,FR38325,FRK24,FRK
france,FR38326,FRK24,FRK
france,FR38328,FRK24,FRK
france,FR38329,FRK24,FRK
france,FR38330,FRK24,FRK
france,FR38331,FRK24,FRK
switzerland,CHCH9181,CH062,CH0
france,FR38332,FRK24,FRK
france,FR38333,FRK24,FRK
france,FR38334,FRK24,FRK
france,FR38335,FRK24,FRK
france,FR38336,FRK24,FRK
france,FR38337,FRK24,FRK
france,FR38338,FRK24,FRK
france,FR38339,FRK24,FRK
france,FR38340,FRK24,FRK
france,FR38341,FRK24,FRK
switzerland,CHCH9182,CH063,CH0
france,FR38342,FRK24,FRK
france,FR38343,FRK24,FRK
france,FR38344,FRK24,FRK
france,FR38345,FRK24,FRK
france,FR38346,FRK24,FRK
france,FR38347,FRK24,FRK
france,FR38348,FRK24,FRK
france,FR38349,FRK24,FRK
france,FR38350,FRK24,FRK
france,FR38351,FRK24,FRK
switzerland,CHCH9183,CH064,CH0
france,FR38352,FRK24,FRK
france,FR38353,FRK24,FRK
france,FR38354,FRK24,FRK
france,FR38355,FRK24,FRK
france,FR38356,FRK24,FRK
france,FR38357,FRK24,FRK
france,FR38358,FRK24,FRK
france,FR38359,FRK24,FRK
france,FR38360,FRK24,FRK
france,FR38361,FRK24,FRK
switzerland,CHCH9184,CH065,CH0
france,FR38362,FRK24,FRK
france,FR38363,FRK24,FRK
france,FR38364,FRK24,FRK
france,FR38365,FRK24,FRK
france,FR38366,FRK24,FRK
france,FR38367,FRK24,FRK
france,FR38368,FRK24,FRK
france,FR38369,FRK24,FRK
france,FR38370,FRK24,FRK
france,FR38372,FRK24,FRK
switzerland,CHCH9216,CH063,CH0
france,FR38373,FRK24,FRK
france,FR38374,FRK24,FRK
france,FR38375,FRK24,FRK
france,FR38376,FRK24,FRK
france,FR38377,FRK24,FRK
france,FR38378,FRK24,FRK
france,FR38379,FRK24,FRK
france,FR38380,FRK24,FRK
france,FR38381,FRK24,FRK
france,FR38382,FRK24,FRK
switzerland,CHCH9239,CH064,CH0
france,FR38383,FRK24,FRK
france,FR38384,FRK24,FRK
france,FR38386,FRK24,FRK
france,FR38387,FRK24,FRK
france,FR38388,FRK24,FRK
france,FR43051,FRK13,FRK
france,FR43052,FRK13,FRK
france,FR43053,FRK13,FRK
france,FR43054,FRK13,FRK
france,FR43055,FRK13,FRK
cyprus,CY1435,CY000,CY0
france,FR43056,FRK13,FRK
france,FR43057,FRK13,FRK
france,FR43058,FRK13,FRK
france,FR43059,FRK13,FRK
france,FR43060,FRK13,FRK
france,FR43061,FRK13,FRK
france,FR43062,FRK13,FRK
france,FR43063,FRK13,FRK
france,FR43064,FRK13,FRK
france,FR43065,FRK13,FRK
cyprus,CY1436,CY000,CY0
france,FR43066,FRK13,FRK
france,FR43067,FRK13,FRK
france,FR43068,FRK13,FRK
france,FR43069,FRK13,FRK
france,FR43070,FRK13,FRK
france,FR43071,FRK13,FRK
france,FR43072,FRK13,FRK
france,FR43073,FRK13,FRK
france,FR43074,FRK13,FRK
france,FR43075,FRK13,FRK
cyprus,CY1437,CY000,CY0
france,FR43076,FRK13,FRK
france,FR43077,FRK13,FRK
france,FR43078,FRK13,FRK
france,FR43079,FRK13,FRK
france,FR43080,FRK13,FRK
france,FR43082,FRK13,FRK
france,FR43083,FRK13,FRK
france,FR43084,FRK13,FRK
france,FR43085,FRK13,FRK
france,FR43086,FRK13,FRK
cyprus,CY1438,CY000,CY0
france,FR43087,FRK13,FRK
france,FR43088,FRK13,FRK
france,FR43089,FRK13,FRK
france,FR43090,FRK13,FRK
france,FR43091,FRK13,FRK
france,FR43092,FRK13,FRK
france,FR43093,FRK13,FRK
france,FR43094,FRK13,FRK
france,FR43095,FRK13,FRK
france,FR43096,FRK13,FRK
cyprus,CY1439,CY000,CY0
france,FR43097,FRK13,FRK
france,FR43098,FRK13,FRK
france,FR43099,FRK13,FRK
france,FR43100,FRK13,FRK
france,FR43101,FRK13,FRK
france,FR43102,FRK13,FRK
france,FR43103,FRK13,FRK
france,FR43104,FRK13,FRK
france,FR43105,FRK13,FRK
france,FR43106,FRK13,FRK
cyprus,CY1441,CY000,CY0
france,FR43107,FRK13,FRK
france,FR43108,FRK13,FRK
france,FR43109,FRK13,FRK
france,FR43110,FRK13,FRK
france,FR43111,FRK13,FRK
france,FR43112,FRK13,FRK
france,FR43113,FRK13,FRK
france,FR43114,FRK13,FRK
france,FR43115,FRK13,FRK
france,FR43116,FRK13,FRK
cyprus,CY1443,CY000,CY0
france,FR43117,FRK13,FRK
france,FR43118,FRK13,FRK
france,FR43119,FRK13,FRK
france,FR43120,FRK13,FRK
france,FR43121,FRK13,FRK
france,FR43122,FRK13,FRK
france,FR43123,FRK13,FRK
france,FR43124,FRK13,FRK
france,FR43125,FRK13,FRK
france,FR43126,FRK13,FRK
cyprus,CY1450,CY000,CY0
france,FR43127,FRK13,FRK
france,FR43128,FRK13,FRK
france,FR43129,FRK13,FRK
france,FR43130,FRK13,FRK
france,FR43131,FRK13,FRK
france,FR43132,FRK13,FRK
france,FR43133,FRK13,FRK
france,FR43134,FRK13,FRK
france,FR43135,FRK13,FRK
france,FR43136,FRK13,FRK
cyprus,CY1451,CY000,CY0
france,FR43137,FRK13,FRK
france,FR43138,FRK13,FRK
france,FR43139,FRK13,FRK
france,FR43140,FRK13,FRK
france,FR43141,FRK13,FRK
france,FR43142,FRK13,FRK
france,FR43143,FRK13,FRK
france,FR43144,FRK13,FRK
france,FR43145,FRK13,FRK
france,FR43147,FRK13,FRK
cyprus,CY1452,CY000,CY0
france,FR43148,FRK13,FRK
france,FR43149,FRK13,FRK
france,FR43150,FRK13,FRK
france,FR43151,FRK13,FRK
france,FR43152,FRK13,FRK
france,FR43153,FRK13,FRK
france,FR43154,FRK13,FRK
france,FR43155,FRK13,FRK
france,FR43156,FRK13,FRK
france,FR43157,FRK13,FRK
france,FR51048,FRF23,FRF
france,FR51049,FRF23,FRF
france,FR51050,FRF23,FRF
france,FR51051,FRF23,FRF
france,FR51052,FRF23,FRF
cyprus,CY4316,CY000,CY0
france,FR51053,FRF23,FRF
france,FR51054,FRF23,FRF
france,FR51055,FRF23,FRF
france,FR51056,FRF23,FRF
france,FR51057,FRF23,FRF
france,FR51058,FRF23,FRF
france,FR51059,FRF23,FRF
france,FR51060,FRF23,FRF
france,FR51061,FRF23,FRF
france,FR51062,FRF23,FRF
cyprus,CY4317,CY000,CY0
france,FR51063,FRF23,FRF
france,FR51065,FRF23,FRF
france,FR51066,FRF23,FRF
france,FR51068,FRF23,FRF
france,FR51069,FRF23,FRF
france,FR51070,FRF23,FRF
france,FR51071,FRF23,FRF
france,FR51072,FRF23,FRF
france,FR51073,FRF23,FRF
france,FR51074,FRF23,FRF
cyprus,CY4318,CY000,CY0
france,FR51075,FRF23,FRF
france,FR51076,FRF23,FRF
france,FR51077,FRF23,FRF
france,FR51078,FRF23,FRF
france,FR51079,FRF23,FRF
france,FR51080,FRF23,FRF
france,FR51081,FRF23,FRF
france,FR51082,FRF23,FRF
france,FR51083,FRF23,FRF
france,FR51084,FRF23,FRF
cyprus,CY4319,CY000,CY0
france,FR51085,FRF23,FRF
france,FR51086,FRF23,FRF
france,FR51087,FRF23,FRF
france,FR51088,FRF23,FRF
france,FR51089,FRF23,FRF
france,FR51090,FRF23,FRF
france,FR51091,FRF23,FRF
france,FR51092,FRF23,FRF
france,FR51093,FRF23,FRF
france,FR51094,FRF23,FRF
cyprus,CY5000,CY000,CY0
france,FR51095,FRF23,FRF
france,FR51097,FRF23,FRF
france,FR51098,FRF23,FRF
france,FR51099,FRF23,FRF
france,FR51100,FRF23,FRF
france,FR51101,FRF23,FRF
france,FR51102,FRF23,FRF
france,FR51103,FRF23,FRF
france,FR51104,FRF23,FRF
france,FR51105,FRF23,FRF
cyprus,CY5011,CY000,CY0
france,FR51106,FRF23,FRF
france,FR51107,FRF23,FRF
france,FR51108,FRF23,FRF
france,FR51109,FRF23,FRF
france,FR51110,FRF23,FRF
france,FR51111,FRF23,FRF
france,FR51112,FRF23,FRF
france,FR51113,FRF23,FRF
france,FR51115,FRF23,FRF
france,FR51116,FRF23,FRF
cyprus,CY5012,CY000,CY0
france,FR51117,FRF23,FRF
france,FR51118,FRF23,FRF
france,FR51119,FRF23,FRF
france,FR51120,FRF23,FRF
france,FR51121,FRF23,FRF
france,FR51122,FRF23,FRF
france,FR51124,FRF23,FRF
france,FR51125,FRF23,FRF
france,FR51126,FRF23,FRF
france,FR51127,FRF23,FRF
cyprus,CY5013,CY000,CY0
france,FR51128,FRF23,FRF
france,FR51129,FRF23,FRF
france,FR51130,FRF23,FRF
france,FR51132,FRF23,FRF
france,FR51133,FRF23,FRF
france,FR51134,FRF23,FRF
france,FR51135,FRF23,FRF
france,FR51136,FRF23,FRF
france,FR51137,FRF23,FRF
france,FR51138,FRF23,FRF
cyprus,CY5020,CY000,CY0
france,FR51139,FRF23,FRF
france,FR51140,FRF23,FRF
france,FR51141,FRF23,FRF
france,FR51142,FRF23,FRF
france,FR51143,FRF23,FRF
france,FR51144,FRF23,FRF
france,FR51145,FRF23,FRF
france,FR51146,FRF23,FRF
france,FR51147,FRF23,FRF
france,FR51148,FRF23,FRF
cyprus,CY5021,CY000,CY0
france,FR51149,FRF23,FRF
france,FR51150,FRF23,FRF
france,FR51151,FRF23,FRF
france,FR51152,FRF23,FRF
france,FR51153,FRF23,FRF
france,FR51154,FRF23,FRF
france,FR51155,FRF23,FRF
france,FR33468,FRI12,FRI
france,FR33470,FRI12,FRI
france,FR33471,FRI12,FRI
france,FR33472,FRI12,FRI
france,FR33473,FRI12,FRI
france,FR33474,FRI12,FRI
france,FR33475,FRI12,FRI
france,FR33476,FRI12,FRI
switzerland,CHCH6292,CH012,CH0
france,FR33477,FRI12,FRI
france,FR33478,FRI12,FRI
france,FR33479,FRI12,FRI
france,FR33480,FRI12,FRI
france,FR33481,FRI12,FRI
france,FR33482,FRI12,FRI
france,FR33483,FRI12,FRI
france,FR33484,FRI12,FRI
france,FR33485,FRI12,FRI
france,FR33486,FRI12,FRI
switzerland,CHCH6293,CH012,CH0
france,FR33487,FRI12,FRI
france,FR33488,FRI12,FRI
france,FR33489,FRI12,FRI
france,FR33490,FRI12,FRI
france,FR33491,FRI12,FRI
france,FR33492,FRI12,FRI
france,FR33493,FRI12,FRI
france,FR33494,FRI12,FRI
france,FR33496,FRI12,FRI
france,FR33498,FRI12,FRI
switzerland,CHCH6294,CH012,CH0
france,FR33499,FRI12,FRI
france,FR33500,FRI12,FRI
france,FR33501,FRI12,FRI
france,FR33502,FRI12,FRI
france,FR33503,FRI12,FRI
france,FR33504,FRI12,FRI
france,FR33505,FRI12,FRI
france,FR33506,FRI12,FRI
france,FR33507,FRI12,FRI
france,FR33508,FRI12,FRI
switzerland,CHCH6295,CH012,CH0
france,FR33509,FRI12,FRI
france,FR33510,FRI12,FRI
france,FR33511,FRI12,FRI
france,FR33512,FRI12,FRI
france,FR33513,FRI12,FRI
france,FR33514,FRI12,FRI
france,FR33515,FRI12,FRI
france,FR33516,FRI12,FRI
france,FR33517,FRI12,FRI
france,FR33518,FRI12,FRI
switzerland,CHCH6296,CH012,CH0
france,FR33519,FRI12,FRI
france,FR33520,FRI12,FRI
france,FR33521,FRI12,FRI
france,FR33522,FRI12,FRI
france,FR33523,FRI12,FRI
france,FR33524,FRI12,FRI
france,FR33525,FRI12,FRI
france,FR33526,FRI12,FRI
france,FR33527,FRI12,FRI
france,FR33528,FRI12,FRI
switzerland,CHCH6297,CH012,CH0
france,FR33529,FRI12,FRI
france,FR33530,FRI12,FRI
france,FR33531,FRI12,FRI
france,FR33532,FRI12,FRI
france,FR33533,FRI12,FRI
france,FR33534,FRI12,FRI
france,FR33535,FRI12,FRI
france,FR33536,FRI12,FRI
france,FR33537,FRI12,FRI
france,FR33538,FRI12,FRI
switzerland,CHCH6298,CH012,CH0
france,FR33539,FRI12,FRI
france,FR33540,FRI12,FRI
france,FR33541,FRI12,FRI
france,FR33542,FRI12,FRI
france,FR33543,FRI12,FRI
france,FR33544,FRI12,FRI
france,FR33545,FRI12,FRI
france,FR33546,FRI12,FRI
france,FR33547,FRI12,FRI
france,FR33548,FRI12,FRI
switzerland,CHCH6299,CH012,CH0
france,FR33549,FRI12,FRI
france,FR33550,FRI12,FRI
france,FR33551,FRI12,FRI
france,FR33552,FRI12,FRI
france,FR33553,FRI12,FRI
france,FR33554,FRI12,FRI
france,FR33555,FRI12,FRI
france,FR34001,FRJ13,FRJ
france,FR34002,FRJ13,FRJ
france,FR34003,FRJ13,FRJ
switzerland,CHCH6300,CH012,CH0
france,FR34004,FRJ13,FRJ
france,FR34005,FRJ13,FRJ
france,FR34006,FRJ13,FRJ
france,FR34007,FRJ13,FRJ
france,FR34008,FRJ13,FRJ
france,FR34009,FRJ13,FRJ
france,FR34010,FRJ13,FRJ
france,FR34011,FRJ13,FRJ
france,FR34012,FRJ13,FRJ
france,FR34013,FRJ13,FRJ
switzerland,CHCH6404,CH024,CH0
france,FR34014,FRJ13,FRJ
france,FR34015,FRJ13,FRJ
france,FR34016,FRJ13,FRJ
france,FR34017,FRJ13,FRJ
france,FR34018,FRJ13,FRJ
france,FR34019,FRJ13,FRJ
france,FR38389,FRK24,FRK
france,FR38390,FRK24,FRK
france,FR38391,FRK24,FRK
france,FR38392,FRK24,FRK
france,FR38393,FRK24,FRK
switzerland,CHCH9268,CH051,CH0
france,FR38394,FRK24,FRK
france,FR38395,FRK24,FRK
france,FR38396,FRK24,FRK
france,FR38397,FRK24,FRK
france,FR38398,FRK24,FRK
france,FR38399,FRK24,FRK
france,FR38400,FRK24,FRK
france,FR38401,FRK24,FRK
france,FR38402,FRK24,FRK
france,FR38403,FRK24,FRK
switzerland,CHCH9269,CH055,CH0
france,FR38404,FRK24,FRK
france,FR38405,FRK24,FRK
france,FR38406,FRK24,FRK
france,FR38407,FRK24,FRK
france,FR38408,FRK24,FRK
france,FR38409,FRK24,FRK
france,FR38410,FRK24,FRK
france,FR38412,FRK24,FRK
france,FR38413,FRK24,FRK
france,FR38414,FRK24,FRK
switzerland,CHCH9270,CH066,CH0
france,FR38415,FRK24,FRK
france,FR38416,FRK24,FRK
france,FR38417,FRK24,FRK
france,FR38418,FRK24,FRK
france,FR38419,FRK24,FRK
france,FR38420,FRK24,FRK
france,FR38421,FRK24,FRK
france,FR38422,FRK24,FRK
france,FR38423,FRK24,FRK
france,FR38424,FRK24,FRK
switzerland,CHCH9276,CH022,CH0
france,FR38425,FRK24,FRK
france,FR38426,FRK24,FRK
france,FR38427,FRK24,FRK
france,FR38428,FRK24,FRK
france,FR38429,FRK24,FRK
france,FR38430,FRK24,FRK
france,FR38431,FRK24,FRK
france,FR38432,FRK24,FRK
france,FR38433,FRK24,FRK
france,FR38434,FRK24,FRK
switzerland,CHCH9295,CH022,CH0
france,FR38435,FRK24,FRK
france,FR38436,FRK24,FRK
france,FR38437,FRK24,FRK
france,FR38438,FRK24,FRK
france,FR38439,FRK24,FRK
france,FR38440,FRK24,FRK
france,FR38442,FRK24,FRK
france,FR38443,FRK24,FRK
france,FR38444,FRK24,FRK
france,FR38445,FRK24,FRK
switzerland,CHCH9296,CH011,CH0
france,FR38446,FRK24,FRK
france,FR38448,FRK24,FRK
france,FR38449,FRK24,FRK
france,FR38450,FRK24,FRK
france,FR38451,FRK24,FRK
france,FR38452,FRK24,FRK
france,FR38453,FRK24,FRK
france,FR38454,FRK24,FRK
france,FR38455,FRK24,FRK
france,FR38456,FRK24,FRK
switzerland,CHCH9327,CH052,CH0
france,FR38457,FRK24,FRK
france,FR38458,FRK24,FRK
france,FR38459,FRK24,FRK
france,FR38460,FRK24,FRK
france,FR38462,FRK24,FRK
france,FR38463,FRK24,FRK
france,FR38464,FRK24,FRK
france,FR38465,FRK24,FRK
france,FR38466,FRK24,FRK
france,FR38467,FRK24,FRK
switzerland,CHCH9328,CH055,CH0
france,FR38468,FRK24,FRK
france,FR38469,FRK24,FRK
france,FR38470,FRK24,FRK
france,FR38471,FRK24,FRK
france,FR38472,FRK24,FRK
france,FR38473,FRK24,FRK
france,FR38474,FRK24,FRK
france,FR38475,FRK24,FRK
france,FR38476,FRK24,FRK
france,FR38478,FRK24,FRK
switzerland,CHCH9329,CH057,CH0
france,FR38479,FRK24,FRK
france,FR38480,FRK24,FRK
france,FR38481,FRK24,FRK
france,FR38483,FRK24,FRK
france,FR38484,FRK24,FRK
france,FR38485,FRK24,FRK
france,FR38486,FRK24,FRK
france,FR38487,FRK24,FRK
france,FR38488,FRK24,FRK
cyprus,CY1453,CY000,CY0
france,FR43158,FRK13,FRK
france,FR43159,FRK13,FRK
france,FR43160,FRK13,FRK
france,FR43162,FRK13,FRK
france,FR43163,FRK13,FRK
france,FR43164,FRK13,FRK
france,FR43165,FRK13,FRK
france,FR43166,FRK13,FRK
france,FR43167,FRK13,FRK
france,FR43168,FRK13,FRK
cyprus,CY1454,CY000,CY0
france,FR43169,FRK13,FRK
france,FR43170,FRK13,FRK
france,FR43171,FRK13,FRK
france,FR43172,FRK13,FRK
france,FR43173,FRK13,FRK
france,FR43174,FRK13,FRK
france,FR43175,FRK13,FRK
france,FR43177,FRK13,FRK
france,FR43178,FRK13,FRK
france,FR43180,FRK13,FRK
cyprus,CY1455,CY000,CY0
france,FR43181,FRK13,FRK
france,FR43182,FRK13,FRK
france,FR43183,FRK13,FRK
france,FR43184,FRK13,FRK
france,FR43185,FRK13,FRK
france,FR43186,FRK13,FRK
france,FR43187,FRK13,FRK
france,FR43188,FRK13,FRK
france,FR43189,FRK13,FRK
france,FR43190,FRK13,FRK
cyprus,CY1456,CY000,CY0
france,FR43191,FRK13,FRK
france,FR43192,FRK13,FRK
france,FR43193,FRK13,FRK
france,FR43194,FRK13,FRK
france,FR43195,FRK13,FRK
france,FR43196,FRK13,FRK
france,FR43197,FRK13,FRK
france,FR43198,FRK13,FRK
france,FR43199,FRK13,FRK
france,FR43200,FRK13,FRK
cyprus,CY1457,CY000,CY0
france,FR43201,FRK13,FRK
france,FR43202,FRK13,FRK
france,FR43203,FRK13,FRK
france,FR43204,FRK13,FRK
france,FR43205,FRK13,FRK
france,FR43206,FRK13,FRK
france,FR43207,FRK13,FRK
france,FR43208,FRK13,FRK
france,FR43210,FRK13,FRK
france,FR43211,FRK13,FRK
cyprus,CY1458,CY000,CY0
france,FR43212,FRK13,FRK
france,FR43213,FRK13,FRK
france,FR43214,FRK13,FRK
france,FR43215,FRK13,FRK
france,FR43216,FRK13,FRK
france,FR43217,FRK13,FRK
france,FR43218,FRK13,FRK
france,FR43219,FRK13,FRK
france,FR43220,FRK13,FRK
france,FR43221,FRK13,FRK
cyprus,CY1459,CY000,CY0
france,FR43222,FRK13,FRK
france,FR43223,FRK13,FRK
france,FR43224,FRK13,FRK
france,FR43225,FRK13,FRK
france,FR43226,FRK13,FRK
france,FR43227,FRK13,FRK
france,FR43228,FRK13,FRK
france,FR43229,FRK13,FRK
france,FR43230,FRK13,FRK
france,FR43231,FRK13,FRK
cyprus,CY1460,CY000,CY0
france,FR43232,FRK13,FRK
france,FR43233,FRK13,FRK
france,FR43234,FRK13,FRK
france,FR43236,FRK13,FRK
france,FR43237,FRK13,FRK
france,FR43238,FRK13,FRK
france,FR43239,FRK13,FRK
france,FR43240,FRK13,FRK
france,FR43241,FRK13,FRK
france,FR43242,FRK13,FRK
cyprus,CY1461,CY000,CY0
france,FR43244,FRK13,FRK
france,FR43245,FRK13,FRK
france,FR43246,FRK13,FRK
france,FR43247,FRK13,FRK
france,FR43249,FRK13,FRK
france,FR43250,FRK13,FRK
france,FR43251,FRK13,FRK
france,FR43252,FRK13,FRK
france,FR43253,FRK13,FRK
france,FR43254,FRK13,FRK
cyprus,CY1464,CY000,CY0
france,FR43256,FRK13,FRK
france,FR43257,FRK13,FRK
france,FR43258,FRK13,FRK
france,FR43259,FRK13,FRK
france,FR43260,FRK13,FRK
france,FR43261,FRK13,FRK
cyprus,CY3351,CY000,CY0
france,FR49216,FRG02,FRG
france,FR49217,FRG02,FRG
france,FR49218,FRG02,FRG
france,FR49219,FRG02,FRG
france,FR49220,FRG02,FRG
france,FR49221,FRG02,FRG
france,FR49222,FRG02,FRG
france,FR49223,FRG02,FRG
france,FR49224,FRG02,FRG
france,FR49228,FRG02,FRG
cyprus,CY3352,CY000,CY0
france,FR49231,FRG02,FRG
france,FR49235,FRG02,FRG
france,FR49236,FRG02,FRG
france,FR49237,FRG02,FRG
france,FR49240,FRG02,FRG
france,FR49241,FRG02,FRG
france,FR49244,FRG02,FRG
france,FR49246,FRG02,FRG
france,FR49247,FRG02,FRG
france,FR49248,FRG02,FRG
cyprus,CY3353,CY000,CY0
france,FR49253,FRG02,FRG
france,FR49257,FRG02,FRG
france,FR49259,FRG02,FRG
france,FR49260,FRG02,FRG
france,FR49261,FRG02,FRG
france,FR49262,FRG02,FRG
france,FR49266,FRG02,FRG
france,FR49267,FRG02,FRG
france,FR49269,FRG02,FRG
france,FR49271,FRG02,FRG
cyprus,CY3354,CY000,CY0
france,FR49272,FRG02,FRG
france,FR49274,FRG02,FRG
france,FR49278,FRG02,FRG
france,FR49283,FRG02,FRG
france,FR49284,FRG02,FRG
france,FR49288,FRG02,FRG
france,FR49289,FRG02,FRG
france,FR49291,FRG02,FRG
france,FR49292,FRG02,FRG
france,FR49294,FRG02,FRG
cyprus,CY3355,CY000,CY0
france,FR49298,FRG02,FRG
france,FR49299,FRG02,FRG
france,FR49301,FRG02,FRG
france,FR49302,FRG02,FRG
france,FR49306,FRG02,FRG
france,FR49307,FRG02,FRG
france,FR49308,FRG02,FRG
france,FR49310,FRG02,FRG
france,FR49311,FRG02,FRG
france,FR49321,FRG02,FRG
cyprus,CY3356,CY000,CY0
france,FR49323,FRG02,FRG
france,FR49326,FRG02,FRG
france,FR49328,FRG02,FRG
france,FR49329,FRG02,FRG
france,FR49330,FRG02,FRG
france,FR49331,FRG02,FRG
france,FR49332,FRG02,FRG
france,FR49333,FRG02,FRG
france,FR49334,FRG02,FRG
france,FR49336,FRG02,FRG
cyprus,CY4000,CY000,CY0
france,FR49337,FRG02,FRG
france,FR49338,FRG02,FRG
france,FR49339,FRG02,FRG
france,FR49341,FRG02,FRG
france,FR49343,FRG02,FRG
france,FR49344,FRG02,FRG
france,FR49345,FRG02,FRG
france,FR49347,FRG02,FRG
france,FR49352,FRG02,FRG
france,FR49353,FRG02,FRG
